user_id,session_id,date,gender,age,location,membership_status,returning_customer,device_type,browser,time_of_day,time_spent_minutes,pages_viewed,scroll_depth,clicks,traffic_source,ad_campaign,coupon_used,discount_applied,product_category,wishlist_items,cart_items,avg_session_value,payment_method,purchase
1122,3180,2023-02-16 17:00:00,Male,31,Canada,Guest,0,Desktop,Chrome,Afternoon,55,14,78,48,Organic,Campaign_C,0,1,Books,5,5,472.11,Debit Card,1
1123,1796,2023-02-16 18:00:00,Male,45,UK,Guest,1,Mobile,Edge,Evening,13,4,43,20,Social,None,0,0,Books,7,0,207.74,COD,0
1124,3947,2023-02-16 19:00:00,Male,63,Germany,Guest,0,Tablet,Firefox,Night,53,10,48,37,Direct,None,1,0,Books,7,4,17.61,UPI,1
1125,1137,2023-02-16 20:00:00,Male,41,Australia,Registered,0,Mobile,Chrome,Afternoon,40,3,83,27,Ads,Campaign_A,1,1,Books,5,0,113.79,COD,0
1126,3231,2023-02-16 21:00:00,Female,32,India,Registered,1,Mobile,Safari,Morning,30,7,16,22,Direct,Campaign_A,1,1,Sports,3,4,347.57,Debit Card,1
1127,4472,2023-02-16 22:00:00,Female,39,Canada,Registered,1,Desktop,Chrome,Afternoon,53,10,61,5,Ads,Campaign_B,1,1,Clothing,3,7,104.8,NetBanking,0
1128,2353,2023-02-16 23:00:00,Female,47,Germany,Premium,0,Desktop,Safari,Morning,49,13,69,34,Organic,None,0,1,Clothing,3,4,31.69,NetBanking,0
1129,3832,2023-02-17 00:00:00,Male,21,Australia,Premium,0,Mobile,Edge,Afternoon,41,4,61,39,Organic,Campaign_B,0,0,Beauty,5,6,310.76,Debit Card,1
1130,4579,2023-02-17 01:00:00,Male,30,Germany,Premium,0,Mobile,Firefox,Afternoon,52,18,88,3,Referral,Campaign_A,1,0,Sports,0,3,261.59,COD,1
1131,2875,2023-02-17 02:00:00,Female,40,India,Guest,0,Mobile,Chrome,Afternoon,13,11,33,17,Referral,None,1,1,Clothing,1,0,381.83,UPI,0
1132,4031,2023-02-17 03:00:00,Male,25,Canada,Registered,0,Mobile,Firefox,Morning,34,4,35,24,Ads,Campaign_A,0,0,Books,5,0,387.45,Credit Card,1
1133,1068,2023-02-17 04:00:00,Male,35,Germany,Guest,0,Mobile,Chrome,Afternoon,36,14,99,24,Ads,Campaign_A,0,1,Clothing,0,4,480.17,NetBanking,1
1134,3593,2023-02-17 05:00:00,Female,29,Germany,Guest,0,Tablet,Safari,Night,30,18,99,3,Organic,Campaign_B,1,0,Electronics,8,7,33.22,Debit Card,0
1135,4845,2023-02-17 06:00:00,Male,48,USA,Registered,1,Tablet,Firefox,Night,25,8,19,45,Social,Campaign_B,0,1,Beauty,5,0,24.3,COD,0
1136,3100,2023-02-17 07:00:00,Female,31,Germany,Guest,1,Desktop,Chrome,Night,2,10,26,7,Ads,Campaign_C,0,0,Clothing,6,4,493.66,UPI,0
1137,2473,2023-02-17 08:00:00,Male,51,USA,Guest,0,Mobile,Edge,Morning,36,5,87,25,Ads,None,0,1,Electronics,0,4,324.2,COD,1
1138,1204,2023-02-17 09:00:00,Male,35,Canada,Guest,1,Desktop,Safari,Morning,18,7,11,3,Social,None,0,0,Home,7,5,359.11,UPI,1
1139,3173,2023-02-17 10:00:00,Male,51,Australia,Guest,0,Tablet,Firefox,Night,5,12,86,15,Referral,Campaign_C,0,1,Electronics,4,2,52.76,Credit Card,0
1140,4818,2023-02-17 11:00:00,Other,28,Australia,Premium,1,Desktop,Chrome,Night,19,3,36,29,Referral,Campaign_C,1,0,Electronics,4,0,39.56,Credit Card,0
1141,1042,2023-02-17 12:00:00,Female,58,Canada,Guest,0,Mobile,Firefox,Night,42,4,82,29,Ads,Campaign_C,0,0,Books,5,6,84.33,Debit Card,0
1142,4823,2023-02-17 13:00:00,Female,29,Canada,Guest,0,Mobile,Chrome,Evening,18,10,80,10,Referral,Campaign_B,0,1,Books,6,1,216.46,Debit Card,1
1143,2906,2023-02-17 14:00:00,Female,32,UK,Registered,0,Mobile,Safari,Night,57,4,57,32,Referral,Campaign_A,0,1,Beauty,6,5,59.54,UPI,1
1144,3158,2023-02-17 15:00:00,Male,48,Canada,Guest,0,Mobile,Edge,Afternoon,32,15,83,23,Referral,None,1,1,Books,4,0,225.94,UPI,1
1145,1760,2023-02-17 16:00:00,Female,46,Germany,Premium,0,Desktop,Safari,Evening,21,10,18,39,Organic,Campaign_A,1,0,Electronics,0,6,282.96,UPI,1
1146,4734,2023-02-17 17:00:00,Male,43,Australia,Guest,1,Desktop,Firefox,Evening,10,16,95,9,Direct,Campaign_A,1,0,Sports,8,7,5.16,UPI,1
1147,4254,2023-02-17 18:00:00,Female,35,India,Registered,1,Mobile,Firefox,Morning,37,15,32,37,Ads,Campaign_C,1,0,Books,5,0,61.55,Credit Card,1
1148,3895,2023-02-17 19:00:00,Male,49,Australia,Registered,0,Mobile,Chrome,Afternoon,49,19,80,40,Ads,Campaign_C,0,0,Books,8,3,190.72,Debit Card,1
1149,3142,2023-02-17 20:00:00,Female,39,USA,Premium,0,Mobile,Safari,Morning,22,19,82,14,Organic,Campaign_A,0,1,Electronics,3,1,31.4,Debit Card,1
1150,2994,2023-02-17 21:00:00,Male,55,Australia,Registered,0,Mobile,Chrome,Morning,13,18,36,4,Direct,Campaign_A,0,0,Home,1,1,71.1,NetBanking,0
1151,4445,2023-02-17 22:00:00,Male,34,UK,Premium,1,Mobile,Safari,Afternoon,55,12,97,20,Direct,Campaign_B,0,0,Home,2,6,119.74,Debit Card,0
1152,2935,2023-02-17 23:00:00,Female,40,Canada,Guest,1,Desktop,Firefox,Morning,17,16,90,28,Organic,None,1,0,Clothing,3,3,217.65,Debit Card,0
1153,4591,2023-02-18 00:00:00,Male,41,Canada,Guest,1,Mobile,Chrome,Afternoon,9,1,93,14,Social,Campaign_B,0,0,Beauty,9,3,358.84,COD,0
1154,1899,2023-02-18 01:00:00,Male,25,Australia,Guest,1,Desktop,Chrome,Afternoon,24,16,80,44,Social,Campaign_C,1,0,Home,7,0,70.68,COD,0
1155,1359,2023-02-18 02:00:00,Male,58,India,Premium,0,Mobile,Safari,Morning,44,2,52,34,Direct,Campaign_C,0,0,Books,2,2,370.29,NetBanking,0
1156,3947,2023-02-18 03:00:00,Male,23,India,Guest,0,Mobile,Edge,Night,14,15,16,13,Social,None,0,0,Sports,7,6,428.26,UPI,0
1157,2719,2023-02-18 04:00:00,Female,22,UK,Guest,0,Mobile,Safari,Morning,46,7,92,31,Social,Campaign_B,0,0,Clothing,5,3,327.48,NetBanking,1
1158,1280,2023-02-18 05:00:00,Female,61,USA,Guest,1,Desktop,Edge,Evening,8,1,72,33,Social,Campaign_A,0,1,Beauty,3,1,26.64,NetBanking,0
1159,4266,2023-02-18 06:00:00,Female,46,Australia,Guest,0,Mobile,Safari,Morning,55,5,93,39,Direct,Campaign_C,0,0,Sports,6,6,223.12,Credit Card,1
1160,2887,2023-02-18 07:00:00,Female,45,Canada,Guest,0,Desktop,Firefox,Afternoon,37,10,53,28,Social,None,0,0,Sports,4,1,331.73,Debit Card,0
1161,4266,2023-02-18 08:00:00,Male,28,Australia,Premium,1,Mobile,Chrome,Evening,19,4,48,25,Ads,Campaign_A,0,1,Books,4,0,489.36,Credit Card,1
1162,1666,2023-02-18 09:00:00,Female,18,UK,Registered,0,Desktop,Safari,Afternoon,28,14,49,32,Direct,Campaign_C,0,1,Electronics,8,6,476.15,Debit Card,0
1163,1092,2023-02-18 10:00:00,Male,60,Germany,Registered,0,Desktop,Firefox,Night,46,13,16,9,Organic,Campaign_A,0,1,Electronics,2,2,200.87,NetBanking,1
1164,1671,2023-02-18 11:00:00,Male,36,Germany,Registered,1,Mobile,Safari,Night,41,1,79,28,Social,Campaign_A,0,1,Electronics,9,4,309.89,Debit Card,0
1165,2969,2023-02-18 12:00:00,Female,26,UK,Guest,0,Desktop,Chrome,Evening,30,16,34,31,Referral,Campaign_C,0,0,Home,3,6,445.95,UPI,0
1166,1060,2023-02-18 13:00:00,Male,44,Canada,Guest,0,Mobile,Safari,Night,7,9,68,17,Direct,Campaign_B,0,1,Electronics,4,3,416.37,UPI,1
1167,3681,2023-02-18 14:00:00,Female,51,UK,Guest,1,Desktop,Edge,Night,59,16,22,23,Organic,None,0,0,Beauty,0,3,242.31,NetBanking,0
1168,4122,2023-02-18 15:00:00,Male,61,Canada,Guest,1,Mobile,Chrome,Morning,58,19,95,13,Ads,None,0,0,Books,6,0,134.31,COD,0
1169,4474,2023-02-18 16:00:00,Female,21,India,Registered,1,Mobile,Edge,Morning,26,15,90,10,Organic,Campaign_C,0,1,Home,7,5,72.86,UPI,1
1170,4860,2023-02-18 17:00:00,Female,53,UK,Guest,0,Desktop,Firefox,Night,40,14,95,16,Social,Campaign_C,0,0,Beauty,5,5,246.55,NetBanking,0
1171,2028,2023-02-18 18:00:00,Female,35,Canada,Guest,0,Desktop,Firefox,Night,46,10,71,6,Referral,Campaign_C,0,1,Electronics,8,2,362.81,Credit Card,1
1172,2489,2023-02-18 19:00:00,Female,32,UK,Registered,1,Mobile,Safari,Morning,54,12,17,48,Social,Campaign_A,0,1,Beauty,2,1,485.04,COD,1
1173,1603,2023-02-18 20:00:00,Female,30,UK,Premium,0,Desktop,Edge,Night,46,1,54,11,Organic,None,0,0,Sports,1,1,431.6,UPI,1
1174,1681,2023-02-18 21:00:00,Male,36,Canada,Premium,0,Mobile,Edge,Night,11,17,27,3,Direct,None,1,1,Books,4,4,106.1,NetBanking,1
1175,4900,2023-02-18 22:00:00,Female,23,Canada,Premium,1,Mobile,Chrome,Afternoon,14,9,97,28,Referral,Campaign_A,0,0,Books,8,1,361.29,NetBanking,1
1176,3581,2023-02-18 23:00:00,Male,29,USA,Registered,0,Desktop,Edge,Night,21,19,69,41,Referral,Campaign_A,0,0,Beauty,0,5,148.11,Credit Card,1
1177,2428,2023-02-19 00:00:00,Female,54,UK,Guest,0,Mobile,Edge,Evening,8,18,69,15,Organic,Campaign_A,1,1,Clothing,0,5,343.32,Credit Card,1
1178,3885,2023-02-19 01:00:00,Female,34,Germany,Registered,0,Mobile,Chrome,Afternoon,3,7,11,13,Social,None,0,0,Books,9,7,334.57,COD,1
1179,4584,2023-02-19 02:00:00,Female,40,UK,Guest,0,Desktop,Chrome,Evening,28,9,75,42,Organic,None,1,1,Sports,2,3,139.85,UPI,1
1180,3692,2023-02-19 03:00:00,Male,43,UK,Registered,0,Mobile,Edge,Night,29,12,23,45,Referral,None,0,0,Books,9,4,121.02,NetBanking,1
1181,3280,2023-02-19 04:00:00,Male,46,Canada,Registered,0,Desktop,Safari,Morning,23,7,57,17,Organic,None,0,0,Clothing,2,2,56.45,COD,1
1182,1523,2023-02-19 05:00:00,Female,50,UK,Guest,1,Mobile,Chrome,Afternoon,18,14,65,7,Referral,Campaign_C,1,1,Books,4,4,30.02,COD,1
1183,3393,2023-02-19 06:00:00,Male,44,Australia,Registered,1,Mobile,Chrome,Morning,35,15,21,28,Social,None,0,0,Books,3,6,429.93,Credit Card,1
1184,4117,2023-02-19 07:00:00,Male,42,UK,Premium,0,Mobile,Edge,Afternoon,13,15,64,38,Direct,None,0,0,Clothing,5,2,29.68,NetBanking,1
1185,3593,2023-02-19 08:00:00,Male,27,Australia,Guest,0,Desktop,Edge,Morning,12,6,37,13,Direct,Campaign_C,0,0,Books,7,5,48.93,Debit Card,1
1186,2968,2023-02-19 09:00:00,Female,64,Germany,Premium,0,Desktop,Chrome,Afternoon,47,14,98,17,Organic,Campaign_C,0,1,Beauty,7,1,123.23,Credit Card,0
1187,2101,2023-02-19 10:00:00,Female,40,Canada,Guest,0,Mobile,Edge,Afternoon,50,2,13,15,Referral,None,0,0,Home,3,0,444.39,NetBanking,1
1188,2753,2023-02-19 11:00:00,Male,38,UK,Registered,1,Mobile,Chrome,Evening,5,8,99,36,Direct,Campaign_C,0,1,Beauty,0,4,169.81,COD,1
1189,2836,2023-02-19 12:00:00,Male,38,Australia,Registered,1,Tablet,Safari,Morning,39,13,45,28,Referral,None,1,0,Books,6,4,99.94,COD,1
1190,4994,2023-02-19 13:00:00,Male,60,Australia,Registered,1,Mobile,Safari,Evening,11,6,59,15,Social,None,1,1,Electronics,5,3,359.2,UPI,0
1191,4144,2023-02-19 14:00:00,Female,30,Australia,Premium,0,Desktop,Chrome,Evening,58,5,12,46,Organic,None,0,1,Electronics,4,7,162.94,Debit Card,0
1192,3841,2023-02-19 15:00:00,Female,54,India,Premium,0,Mobile,Chrome,Morning,59,5,10,11,Referral,None,1,0,Home,3,7,170.02,Credit Card,1
1193,3296,2023-02-19 16:00:00,Male,50,USA,Registered,0,Desktop,Firefox,Afternoon,11,1,26,31,Organic,Campaign_C,0,0,Books,5,7,370.79,UPI,1
1194,3094,2023-02-19 17:00:00,Male,41,Germany,Guest,0,Mobile,Firefox,Evening,59,9,80,4,Referral,None,0,1,Sports,7,3,129.57,UPI,1
1195,2144,2023-02-19 18:00:00,Male,61,UK,Premium,1,Desktop,Edge,Morning,47,6,71,35,Referral,Campaign_C,1,1,Books,5,5,448.9,Debit Card,1
1196,3261,2023-02-19 19:00:00,Female,28,India,Guest,1,Desktop,Edge,Afternoon,42,7,57,34,Social,Campaign_B,1,0,Electronics,2,2,282.9,Credit Card,1
1197,3286,2023-02-19 20:00:00,Female,34,UK,Premium,0,Mobile,Chrome,Evening,47,9,71,27,Organic,Campaign_A,1,1,Clothing,8,7,271.23,Credit Card,1
1198,2079,2023-02-19 21:00:00,Male,21,UK,Guest,1,Mobile,Chrome,Evening,31,5,78,10,Ads,Campaign_C,0,1,Home,2,0,136.05,COD,0
1199,3397,2023-02-19 22:00:00,Male,64,Canada,Guest,0,Desktop,Firefox,Evening,31,14,28,30,Referral,Campaign_C,0,1,Clothing,3,6,418.37,Credit Card,1
1200,1106,2023-02-19 23:00:00,Male,42,Canada,Registered,0,Desktop,Firefox,Afternoon,13,5,43,45,Referral,None,1,1,Sports,4,3,288.51,UPI,1
